scan_id,document_type,hs_code,hs_description,hs_category,hs_restricted,invoice_value,invoice_value_usd,invoice_number,container_id,importer,exporter,net_weight,gross_weight,carton_count,vessel_name,port_of_origin,confidence_badge,missing_field_count,scanned_at,operator_id,jalur,jalur_label
9781e118-b752-4ed5-88ba-1ca3ee7e503b,commercial_invoice,3004.90.00,Pharmaceutical preparations,Pharma,False,"USD 164,303.58",164303.58,INV-2026-4105,CMAU1278324,PT Schneider Electric Manufacturing,Siemens AG,3418.19 KG,3770.02 KG,92,MV Sinar Bandung,"Kobe, Japan",high,0,2026-05-30T19:49:00,CDP-001,green,0
bc2cd241-e2e6-4312-aadd-eda268ab1df6,bill_of_lading,3004.90.00,Pharmaceutical preparations,Pharma,False,"USD 57,137.07",57137.07,INV-2025-6931,KKFU8850375,PT Jababeka Infrastruktur,"Honda Motor Co., Ltd",162.66 KG,179.4 KG,5,MV APL Singapore,"Chennai, India",high,0,2026-01-21T19:20:00,CDP-003,green,0
bd9da953-fff2-4986-899e-c60b142f266e,commercial_invoice,8708.99.00,Other parts for motor vehicles,Auto Parts,False,"USD 23,160.24",23160.24,SI-2026-7989,HLCU5281602,PT Sharp Electronics Indonesia,Kia Corporation,16183.93 KG,17595.02 KG,474,MV Maersk Seletar,"Osaka, Japan",high,0,2026-04-16T18:58:00,CDP-001,green,0
464d8095-d271-4c8e-8d60-f50cb79551c0,bill_of_lading,9013.80.00,Liquid crystal devices (LCDs),Electronics,False,"USD 237,801.05",237801.05,,EVGR3206940,PT Holcim Indonesia,"Midea Group Co., Ltd",6705.83 KG,7198.61 KG,230,,"Busan, Korea",medium,1,2026-01-03T17:49:00,CDP-003,yellow,1
c57e5542-dc02-4856-8e18-65c34c32ba71,packing_list,6203.42.00,Mens trousers of cotton,Textiles,False,"USD 16,540.09",16540.09,BL-2026-4876,CMAU8671361,PT Maju Jaya Abadi,Bayer AG,1409.18 KG,1524.5 KG,60,MV Jaya Kencana,"Mumbai, India",high,0,2026-04-29T22:06:00,CDP-002,green,0
13af9700-a0c7-4251-a559-13ad9b4c155d,bill_of_lading,7208.51.00,Flat-rolled products of iron / steel,Metals,False,"USD 43,271.02",43271.02,BL-2026-2333,,PT Karya Abadi Nusantara,LG Electronics Inc.,4156.16 KG,4821.28 KG,192,MV Maersk Batam,"Tianjin, China",medium,1,2026-02-27T20:00:00,CDP-003,green,0
4c8773db-936a-4858-a816-c37c2d1e94ab,packing_list,3901.10.00,Polyethylene density < 0.94,Chemicals,False,"USD 5,495.87",5495.87,SO-2026-7426,MAEU4995759,UD Sejahtera Bersama,Mitsubishi Electric Corporation,202.85 KG,244.06 KG,8,MV Yang Ming Wellness,"Los Angeles, USA",high,0,2026-03-27T18:22:00,CDP-002,green,0
588b0006-4988-4ee7-ae74-23779d684365,commercial_invoice,3004.90.00,Pharmaceutical preparations,Pharma,False,"USD 147,439.10",147439.1,SI-2026-2572,APHU8007845,PT Charoen Pokphand Indonesia,Procter & Gamble Company,1056.45 KG,1129.52 KG,44,MV APL Singapore,"Long Beach, USA",medium,0,2026-02-05T13:09:00,CDP-001,green,0
9d7620a3-528c-47d7-919c-6c927b17773d,packing_list,7208.51.00,Flat-rolled products of iron / steel,Metals,False,"USD 91,140.67",91140.67,CI-2026-0419,,PT Sharp Electronics Indonesia,"Huawei Technologies Co., Ltd",14334.22 KG,16681.48 KG,370,MV MSC Gaia,"Osaka, Japan",high,1,2026-01-12T22:44:00,CDP-002,green,0
ad792175-c2d6-4c1f-9840-b26aeaa2fd6b,bill_of_lading,3004.90.00,Pharmaceutical preparations,Pharma,False,"USD 323,221.37",323221.3657700342,CI-2026-6870,KKFU1993545,PT Wings Food,"BYD Auto Co., Ltd",8574.1 KG,9460.18 KG,287,MV Nusantara Express,"Ningbo, China",high,0,2026-05-26T09:50:00,CDP-003,green,0
e2d180f3-8176-43fe-ba71-e75cdeb08457,bill_of_lading,3004.90.00,Pharmaceutical preparations,Pharma,False,"USD 67,022.49",67022.48800258599,CI-2026-8769,,PT Mitsubishi Motors Krama Yudha,Unilever N.V.,2407.13 KG,2659.0 KG,179,MV Wan Hai 232,"Yokohama, Japan",high,1,2026-04-03T19:50:00,CDP-001,green,0
21a119ca-0afc-4a32-a016-ceb2722db767,commercial_invoice,8443.31.00,Printing machines,Electronics,False,"USD 21,976.64",21976.64,SI-2025-3837,OOLU3850332,,"Huawei Technologies Co., Ltd",15681.14 KG,19079.92 KG,397,MV Yang Ming Wellness,"Shanghai, China",medium,1,2026-01-08T08:28:00,CDP-003,green,0
06f453f5-37c8-4d22-b7a7-d9252ab98148,bill_of_lading,7208.51.00,Flat-rolled products of iron / steel,Metals,False,"USD 531,824.14",531824.1431533763,CI-2026-2491,,PT Fuji Xerox Indonesia,"Sumitomo Chemical Co., Ltd",1508.9 KG,1660.92 KG,133,MV Asian Spirit,"Kobe, Japan",high,1,2026-05-08T08:37:00,CDP-001,green,0
e0b31a2f-0f06-49ea-8fca-56394e2252f2,commercial_invoice,8708.99.00,Other parts for motor vehicles,Auto Parts,False,"USD 4,665.17",4665.17,SI-2026-1701,,PT Mayora Indah,BASF SE,3220.97 KG,3836.48 KG,177,MV Tanto Aman,"Osaka, Japan",medium,1,2026-04-01T08:03:00,CDP-002,green,0
fb39a045-d643-4bab-9e15-879065c66288,packing_list,2710.19.00,Petroleum oils and preparations,Chemicals,True,"USD 169,406.60",169406.6,CI-2026-5726,APHU7320983,PT Sharp Electronics Indonesia,Bridgestone Corporation,884.93 KG,1037.99 KG,159,MV APL Singapore,"Mumbai, India",high,0,2026-03-21T22:07:00,CDP-002,red,2
92d9a77f-06eb-4c43-8596-70b685788f7e,packing_list,2106.90.00,Food preparations NES,Food,False,"USD 17,346.50",17346.5,CI-2025-8359,OOLU2289480,PT Honda Prospect Motor,LG Chem Ltd,3266.84 KG,3478.35 KG,432,MV Mataram Star,"Mumbai, India",high,0,2026-04-27T12:34:00,CDP-003,green,0
f07b3c08-254a-4052-bb84-ada1f4b55ba0,packing_list,8504.40.00,Static converters / power supply,Electronics,False,"USD 606,726.21",606726.2147120724,INV-2026-5405,,CV Multi Global Trading,Lenovo Group Limited,16645.76 KG,18753.75 KG,470,MV Jaya Kencana,"Guangzhou, China",high,1,2026-06-15T11:35:00,CDP-001,green,0
e84ab047-7f35-437b-bbde-75eabee1bc63,bill_of_lading,3401.11.00,Soap for toilet use,FMCG,False,"USD 9,620.93",9620.93,INV-2025-3414,YMLU2704642,PT Schneider Electric Manufacturing,,887.0 KG,1066.47 KG,50,MV CMA CGM Callisto,"Port Klang, Malaysia",medium,1,2026-01-01T09:04:00,CDP-003,green,0
c9482a5b-bd57-47bc-812b-171c97518331,bill_of_lading,3401.11.00,Soap for toilet use,FMCG,False,"USD 2,974.98",2974.98,SI-2026-3714,CMAU1719333,PT Kalbe Farma,,5869.36 KG,6856.7 KG,427,MV MSC Gaia,"Busan, Korea",high,1,2026-03-24T17:55:00,CDP-002,green,0
2c5710a2-66f0-4f6b-a2ef-ac590a7967e5,commercial_invoice,8443.31.00,Printing machines,Electronics,False,"USD 64,316.01",64316.01,CI-2026-5856,,PT Kalbe Farma,Apple Inc.,7259.25 KG,8413.25 KG,220,MV Meratus Palembang,"Tianjin, China",medium,1,2026-02-24T07:24:00,CDP-003,red,2
9c2f2642-4ac0-4154-8d94-c514f8e30e74,bill_of_lading,9301.00.00,Military weapons,Weapons,True,"USD 365,505.17",365505.17,CI-2026-4373,OOLU3412291,PT Cipta Karya Unggul,Sinopec Corp,1612.37 KG,1754.0 KG,67,MV Nusantara Express,"Busan, Korea",medium,0,2026-04-19T12:38:00,CDP-002,red,2
84a638e7-3581-4dcb-980c-86924ffa8872,commercial_invoice,8471.30.00,Laptops / portable computers,Electronics,False,"USD 114,739.33",114739.33,BL-2026-9278,TCKU9758512,PT Wings Food,SK Hynix Inc.,12427.09 KG,14416.8 KG,280,MV Sinar Bandung,"Mumbai, India",high,0,2026-01-26T20:43:00,CDP-001,green,0
4d1e64f3-facf-43bb-ae4d-4a13dcb25510,bill_of_lading,2106.90.00,Food preparations NES,Food,False,"USD 15,637.01",15637.01,CI-2025-0712,APHU4481103,PT Indofood Sukses Makmur,Lenovo Group Limited,2007.48 KG,2405.12 KG,245,MV Cosco Harmony,"Ningbo, China",high,0,2026-03-21T08:06:00,CDP-003,green,0
e5a20f52-de8e-4600-bc06-8d81a4c6a32f,bill_of_lading,8421.21.00,Water filtration / purifying machinery,Machinery,False,"USD 31,045.71",31045.71,SI-2026-6304,,PT Kalbe Farma,BMW AG,9955.08 KG,10975.05 KG,457,MV OOCL Indonesia,"Yokohama, Japan",medium,1,2026-03-15T17:21:00,CDP-001,green,0
00d1257a-a95c-48c7-8f32-569361d7dd49,bill_of_lading,5208.21.00,Woven fabrics of cotton,Textiles,False,"USD 15,536.09",15536.09,SO-2026-0406,MSCU2455529,PT Delta Dunia Makmur,Bridgestone Corporation,819.18 KG,891.36 KG,48,MV Evergreen Universe,"Busan, Korea",high,0,2026-01-21T15:32:00,CDP-002,green,0
19895ce0-24f8-44b7-9e0b-180ad334c1f3,bill_of_lading,0901.11.00,Coffee not roasted not decaffeinated,Food,False,"USD 28,002.01",28002.01,SO-2026-5032,CMAU1491151,PT Fuji Xerox Indonesia,,993.89 KG,1075.84 KG,,MV Maersk Seletar,"Los Angeles, USA",high,1,2026-05-23T06:22:00,CDP-002,green,0
6ad5a577-0d16-4535-850c-6719029daa30,commercial_invoice,8542.31.00,Integrated circuits / processors,Electronics,False,"USD 122,595.61",122595.61,CI-2026-4876,KKFU8454657,PT Surya Citra Media,Cargill Incorporated,12071.79 KG,14254.3 KG,383,MV OOCL Indonesia,"Qingdao, China",high,0,2026-01-15T14:27:00,CDP-003,green,0
72fba0d0-6cbe-4b41-ae4c-210e6bee4184,packing_list,8504.40.00,Static converters / power supply,Electronics,False,"USD 25,803.12",25803.12,SI-2025-3484,CMAU8033619,PT Mitsubishi Motors Krama Yudha,"Posco Co., Ltd",6316.22 KG,6835.54 KG,290,MV Bunga Teratai,"Chennai, India",high,0,2026-03-16T22:17:00,CDP-003,green,0
6e47cfa3-c3de-448d-83b6-3f3817710a13,commercial_invoice,3401.11.00,Soap for toilet use,FMCG,False,"USD 4,275.98",4275.98,SI-2025-2074,MSCU2067540,,Panasonic Holdings Corporation,6816.36 KG,7718.84 KG,197,MV Yang Ming Wellness,"Ho Chi Minh City, Vietnam",medium,1,2026-06-09T09:49:00,CDP-002,green,0
0b226275-af5e-4d1e-b5d3-eede57987218,bill_of_lading,8542.31.00,Integrated circuits / processors,Electronics,False,"USD 193,804.61",193804.61,CI-2025-9417,CMAU8593582,PT Procter Gamble Home Products Indonesia,"Midea Group Co., Ltd",9782.01 KG,11622.75 KG,467,MV Hapag Jakarta Express,,low,1,2026-03-15T16:45:00,CDP-001,yellow,1
1460fca8-a436-4887-a505-25d33ae44e29,packing_list,8708.29.00,Body parts for motor vehicles,Auto Parts,False,"USD 134,488.47",134488.46711430166,SI-2025-5226,,PT Jababeka Infrastruktur,LG Electronics Inc.,1057.96 KG,1265.82 KG,107,MV Tanto Aman,"Ho Chi Minh City, Vietnam",high,1,2026-01-28T14:11:00,CDP-002,green,0
1e7687d5-73d7-4d93-9c82-d581462fbc6b,packing_list,8528.72.00,LCD / LED televisions,Electronics,False,"USD 23,423.65",23423.65,SO-2025-3851,YMLU2997581,PT Pertamina Lubricants,Cargill Incorporated,4445.48 KG,5145.6 KG,168,MV MSC Gaia,"Hamburg, Germany",high,0,2026-04-11T19:40:00,CDP-003,green,0
5c809142-6a63-46b3-8071-e526b5fc08f0,commercial_invoice,8443.31.00,Printing machines,Electronics,False,"USD 34,246.88",34246.88,INV-2026-3002,HLCU4738376,PT Toyota Motor Manufacturing Indonesia,Unilever N.V.,8353.26 KG,9062.6 KG,253,MV Maersk Seletar,"Ho Chi Minh City, Vietnam",medium,0,2026-02-20T12:59:00,CDP-002,green,0
eecaf82f-78ed-4d1e-ac8f-224fbb26e959,packing_list,7208.51.00,Flat-rolled products of iron / steel,Metals,False,"USD 126,704.43",126704.43,BL-2026-5537,TCKU0857925,,BASF SE,1033.42 KG,1137.53 KG,178,MV Tanto Aman,"Bangkok, Thailand",medium,1,2026-02-18T10:36:00,CDP-003,green,0
7d7fe4a7-6aa1-4fd5-939c-eb86ebcaa002,commercial_invoice,7208.51.00,Flat-rolled products of iron / steel,Metals,False,"USD 478,281.70",478281.70129271643,SO-2026-2838,TCKU5903211,PT Maju Jaya Abadi,Exxon Mobil Corporation,4756.05 KG,5415.51 KG,214,MV MSC Gaia,"Rotterdam, Netherlands",high,0,2026-04-29T14:16:00,CDP-003,green,0
510fa6bd-00b7-43eb-a419-b06319acf4bc,packing_list,8542.31.00,Integrated circuits / processors,Electronics,False,"USD 32,743.85",32743.85,SO-2026-5910,MSCU1057553,PT Fuji Xerox Indonesia,Sinopec Corp,6359.79 KG,7211.89 KG,279,MV Hapag Jakarta Express,"Hamburg, Germany",high,0,2026-05-19T19:49:00,CDP-002,green,0
74945e9e-528e-4307-acca-e8e1e7b1c54d,commercial_invoice,3004.90.00,Pharmaceutical preparations,Pharma,False,"USD 121,167.52",121167.52,BL-2026-6494,APHU0162566,,CNOOC Limited,1507.42 KG,1711.11 KG,83,MV Tanto Aman,"Guangzhou, China",low,1,2026-04-16T08:27:00,CDP-001,red,2
bd15dd68-491b-45d6-ba2d-876c09bd1c0a,commercial_invoice,8708.29.00,Body parts for motor vehicles,Auto Parts,False,"USD 35,880.82",35880.82,SO-2025-7650,EVGR7557112,PT Procter Gamble Home Products Indonesia,Exxon Mobil Corporation,4541.07 KG,5093.56 KG,151,MV Bunga Teratai,"Rotterdam, Netherlands",high,0,2026-06-20T13:33:00,CDP-001,green,0
07c8c75e-f4fd-4e74-a14b-55971810436c,bill_of_lading,8477.10.00,Injection moulding machines,Machinery,False,"USD 272,211.30",272211.3,INV-2026-0187,,PT Krakatau Steel,,6821.55 KG,7517.2 KG,190,MV Asian Spirit,"Busan, Korea",high,2,2026-04-01T16:21:00,CDP-002,yellow,1
0daf13ef-900c-4a94-9406-ea368f64c06d,packing_list,3901.10.00,Polyethylene density < 0.94,Chemicals,False,"USD 11,338.17",11338.17,PO-2026-9870,,PT Maju Jaya Abadi,Philips N.V.,8008.25 KG,8521.19 KG,281,MV MSC Vidisha R,"Hamburg, Germany",high,1,2026-04-27T13:21:00,CDP-001,green,0
06690598-e143-4d17-89fe-c2d33368c014,packing_list,2106.90.00,Food preparations NES,Food,False,"USD 13,508.67",13508.67,SO-2026-4655,TCKU8576574,PT Karya Abadi Nusantara,Hyundai Motor Company,13671.75 KG,15936.13 KG,374,MV Tanto Aman,"Port Klang, Malaysia",high,0,2026-01-11T19:24:00,CDP-001,green,0
b6695138-2903-45b7-a86a-186b8b386dc0,packing_list,3401.11.00,Soap for toilet use,FMCG,False,"USD 10,879.92",10879.92,INV-2026-3251,,PT Yamaha Indonesia Motor Manufacturing,,3045.74 KG,3529.79 KG,269,MV Nusantara Express,"Port Klang, Malaysia",high,2,2026-04-02T21:14:00,CDP-002,green,0
a548138a-223a-4f74-af03-bff410eb0759,bill_of_lading,1006.30.00,Semi-milled or wholly milled rice,Food,False,"USD 23,597.57",23597.57,PO-2026-9961,YMLU3471873,PT Procter Gamble Home Products Indonesia,Sinopec Corp,7803.63 KG,8408.18 KG,476,MV Maersk Seletar,,low,1,2026-05-16T22:43:00,CDP-002,yellow,1
8a927b6e-693d-4772-a445-6fee98e24eb4,packing_list,8517.12.00,Smartphones and mobile phones,Electronics,False,"USD 53,329.40",53329.4,CI-2025-9114,MSCU7372284,PT Reckitt Benckiser Indonesia,SK Hynix Inc.,20207.0 KG,23610.87 KG,495,MV Wan Hai 232,"Guangzhou, China",high,0,2026-04-06T14:01:00,CDP-001,green,0
91a5ed3f-eeda-48af-b916-1aa119eb002f,bill_of_lading,6203.42.00,Mens trousers of cotton,Textiles,False,"USD 11,661.05",11661.05,SO-2025-6368,YMLU0240897,PT Karya Abadi Nusantara,Toyota Motor Corporation,2079.05 KG,2255.45 KG,199,MV Yang Ming Wellness,"Los Angeles, USA",medium,0,2026-02-07T16:57:00,CDP-002,green,0
24affebd-2df9-4fcd-991f-bb490abdf481,commercial_invoice,9013.80.00,Liquid crystal devices (LCDs),Electronics,False,"USD 70,132.37",70132.37,BL-2025-9262,YMLU7851309,PT Karya Abadi Nusantara,,1256.13 KG,1422.27 KG,76,MV Jaya Kencana,"Hamburg, Germany",medium,1,2026-03-10T09:25:00,CDP-003,green,0
0a03f06b-9fa7-4b65-9b83-76cf3fa553e4,commercial_invoice,8528.72.00,LCD / LED televisions,Electronics,False,"USD 52,233.39",52233.39,SO-2026-5580,MSCU9472986,PT LG Electronics Indonesia,Unilever N.V.,667.41 KG,713.75 KG,40,MV Asian Spirit,"Yokohama, Japan",high,0,2026-04-12T06:46:00,CDP-001,green,0
ea19a692-cf8f-4b5f-bd48-e63ac246407f,packing_list,3401.11.00,Soap for toilet use,FMCG,False,"USD 19,318.70",19318.7,INV-2026-9549,MAEU0499110,,,9218.15 KG,9857.11 KG,450,MV Maersk Batam,"Kobe, Japan",medium,2,2026-02-24T14:32:00,CDP-001,yellow,1
a08364f3-3148-4f4e-bd90-14284f38611a,bill_of_lading,8443.31.00,Printing machines,Electronics,False,"USD 47,040.57",47040.57,SO-2026-4285,OOLU9776013,PT Garudafood Putra Putri Jaya,Panasonic Holdings Corporation,9011.8 KG,10711.31 KG,210,MV Hapag Jakarta Express,"Busan, Korea",high,0,2026-04-19T21:07:00,CDP-003,green,0
4e88d357-b299-4390-accf-5532ee6deea2,packing_list,8528.72.00,LCD / LED televisions,Electronics,False,"USD 52,343.51",52343.51,PO-2026-9175,EVGR3224701,PT Toyota Motor Manufacturing Indonesia,Caterpillar Inc.,,16689.98 KG,474,MV Meratus Palembang,"Ningbo, China",low,0,2026-03-05T17:12:00,CDP-001,green,0
d82bc86c-4f52-4207-bc03-499d6091da2c,bill_of_lading,8443.31.00,Printing machines,Electronics,False,"USD 22,073.30",22073.3,BL-2026-2316,,PT ABB Sakti Industri,Bosch GmbH,1567.66 KG,1668.4 KG,318,MV Jaya Kencana,"Mumbai, India",medium,1,2026-05-22T14:37:00,CDP-001,green,0
9d50ff1c-c2ed-488d-a063-4cfb1f3f38c0,commercial_invoice,8443.31.00,Printing machines,Electronics,False,"USD 43,753.64",43753.64,SI-2026-6615,MAEU2631225,PT Karya Abadi Nusantara,,9718.14 KG,11252.71 KG,258,MV Pacific Star,"Chennai, India",high,1,2026-04-19T18:29:00,CDP-003,green,0
9ced901a-f335-413f-8fb9-0fa1ddec033c,bill_of_lading,5208.21.00,Woven fabrics of cotton,Textiles,False,"USD 28,855.81",28855.81,PO-2026-1068,MAEU6736899,UD Sejahtera Bersama,"BYD Auto Co., Ltd",9377.92 KG,11020.73 KG,457,MV Cosco Harmony,"Qingdao, China",high,0,2026-05-28T09:49:00,CDP-002,green,0
f70fb187-8683-42f7-92eb-c2c21a622167,packing_list,5208.21.00,Woven fabrics of cotton,Textiles,False,"USD 29,656.94",29656.94,INV-2026-3116,,PT Karya Abadi Nusantara,,4950.69 KG,5412.75 KG,304,MV CMA CGM Callisto,"Guangzhou, China",high,2,2026-05-06T14:52:00,CDP-001,green,0
14b9e403-9419-4f0a-8353-f05bbd77d9d4,bill_of_lading,6110.20.00,Jerseys / pullovers of cotton,Textiles,False,"USD 13,932.79",13932.79,INV-2026-7759,YMLU5890003,PT Indofood Sukses Makmur,Haier Group Corporation,14593.9 KG,16639.1 KG,482,MV CMA CGM Coral,"Ningbo, China",high,0,2026-02-14T18:00:00,CDP-001,green,0
181ffa2b-5507-40a2-9692-6bb0d3b7dc9b,bill_of_lading,6203.42.00,Mens trousers of cotton,Textiles,False,"USD 11,767.85",11767.85,SO-2026-5472,OOLU2383565,PT Karya Abadi Nusantara,,966.62 KG,1154.47 KG,85,MV Wan Hai 232,"Kobe, Japan",high,1,2026-03-11T20:04:00,CDP-002,green,0
f4d376e5-011f-4482-a4b2-31e0a5035e40,commercial_invoice,2106.90.00,Food preparations NES,Food,False,"USD 8,104.70",8104.7,INV-2026-4517,CMAU6353602,PT Maju Jaya Abadi,3M Company,5019.04 KG,5770.78 KG,138,MV Cosco Harmony,Singapore,high,0,2026-01-07T14:36:00,CDP-003,green,0
9475f506-ebdb-4c90-a7ff-0680a1f4de9b,packing_list,8708.29.00,Body parts for motor vehicles,Auto Parts,False,"USD 140,813.39",140813.39020187827,BL-2026-9171,,PT Cikarang Listrindo,Haier Group Corporation,3109.82 KG,3409.92 KG,125,MV Hapag Jakarta Express,"Tianjin, China",high,1,2026-02-05T21:31:00,CDP-001,green,0
24737b25-a80a-4b61-9b0e-4960a49bcf3e,commercial_invoice,4011.10.00,Pneumatic tyres for motor cars,Auto Parts,False,"USD 27,842.09",27842.09,BL-2025-0087,EVGR4707281,PT Nestle Indonesia,Sinopec Corp,2190.76 KG,2475.06 KG,51,MV MSC Gaia,"Shanghai, China",high,0,2026-04-09T15:34:00,CDP-002,green,0
5711b611-b162-48d7-950c-39067c740b91,bill_of_lading,3401.11.00,Soap for toilet use,FMCG,False,"USD 3,875.54",3875.54,CI-2026-6044,KKFU9036408,PT LG Electronics Indonesia,Lenovo Group Limited,1883.45 KG,2070.13 KG,62,MV Sinar Bandung,"Port Klang, Malaysia",high,0,2026-05-10T06:36:00,CDP-002,green,0
be89c553-611d-43c5-bf1e-825b6f4bcc07,commercial_invoice,6204.62.00,Womens trousers of cotton,Textiles,False,"USD 345,599.82",345599.8171598395,SO-2025-0049,,PT Unilever Indonesia,"BYD Auto Co., Ltd",7170.91 KG,8215.37 KG,294,MV APL Singapore,"Tianjin, China",high,1,2026-02-26T12:15:00,CDP-003,red,2
73600067-01e6-4c77-a15e-a2c1b34251d3,packing_list,8443.31.00,Printing machines,Electronics,False,"USD 208,507.94",208507.94276745585,INV-2025-4571,HLCU9177851,PT Pertamina Lubricants,Sony Group Corporation,4822.39 KG,5404.77 KG,229,MV CMA CGM Coral,"Mumbai, India",medium,0,2026-01-18T17:40:00,CDP-001,green,0
91712273-a148-4578-87ea-4013380191c7,bill_of_lading,0901.11.00,Coffee not roasted not decaffeinated,Food,False,"USD 23,208.62",23208.62,SO-2026-6546,MSCU7041261,PT Nestle Indonesia,"Samsung Electronics Co., Ltd",17337.35 KG,19174.22 KG,429,MV MSC Vidisha R,"Tianjin, China",medium,0,2026-02-28T13:11:00,CDP-001,green,0
46eba097-8747-4bf5-9b89-92a31bf80788,packing_list,3004.90.00,Pharmaceutical preparations,Pharma,False,"USD 484,797.19",484797.185731769,SO-2026-4366,,PT Siemens Indonesia,Unilever N.V.,6906.83 KG,8193.6 KG,389,MV APL Singapore,"Shanghai, China",high,1,2026-01-10T11:22:00,CDP-002,green,0
2e756e51-1d51-4135-909c-90a77af9288f,bill_of_lading,8708.29.00,Body parts for motor vehicles,Auto Parts,False,"USD 38,131.26",38131.26,INV-2025-4700,,PT Schneider Electric Manufacturing,Panasonic Holdings Corporation,2776.83 KG,3384.76 KG,290,MV OOCL Indonesia,"Antwerp, Belgium",medium,1,2026-03-11T15:11:00,CDP-003,green,0
448a469b-ab0a-4624-b6ad-bd7cf4f16680,commercial_invoice,0901.11.00,Coffee not roasted not decaffeinated,Food,False,"USD 43,987.03",43987.03,SO-2025-1615,MAEU6697788,CV Mandiri Jaya,Bayer AG,5133.21 KG,5742.99 KG,197,MV Mataram Star,"Port Klang, Malaysia",high,0,2026-05-26T21:26:00,CDP-003,green,0
7d8b30f9-96c2-45d4-a0ab-ced01ca2e386,packing_list,1006.30.00,Semi-milled or wholly milled rice,Food,False,"USD 49,780.00",49780.0,CI-2025-2571,MAEU1538092,PT Honda Prospect Motor,Procter & Gamble Company,8105.34 KG,9384.33 KG,293,MV Meratus Palembang,"Ho Chi Minh City, Vietnam",high,0,2026-05-26T10:55:00,CDP-003,green,0
f6bc9912-9588-423f-bce6-8fd6fce514e2,bill_of_lading,8477.10.00,Injection moulding machines,Machinery,False,,0,CI-2026-6895,HLCU1591318,PT ABB Sakti Industri,Haier Group Corporation,5336.53 KG,6164.86 KG,214,,"Ningbo, China",medium,2,2026-01-20T22:06:00,CDP-003,green,0
f5829cc7-a1e9-46ca-ae3b-e667570f7276,bill_of_lading,9401.61.00,Seats with wooden frames,Furniture,False,"USD 17,501.95",17501.95,CI-2025-9150,,PT Suzuki Indomobil Motor,,3667.18 KG,4130.06 KG,346,MV MSC Vidisha R,"Ho Chi Minh City, Vietnam",medium,2,2026-05-27T20:20:00,CDP-002,yellow,1
f2fa2469-b9f4-4389-bae3-37c52e670bb8,commercial_invoice,1006.30.00,Semi-milled or wholly milled rice,Food,False,"USD 27,423.03",27423.03,PO-2025-4086,OOLU8824176,PT Philips Industries Batam,Royal Dutch Shell plc,2669.79 KG,2957.2 KG,271,MV Asian Spirit,"Chennai, India",high,0,2026-01-07T18:41:00,CDP-002,green,0
aa767c1c-1dbd-4748-b22c-2959211c8425,commercial_invoice,,Reciprocating piston engines,Machinery,False,"USD 27,961.26",27961.26,CI-2025-4842,YMLU7550868,PT Karya Abadi Nusantara,Kia Corporation,13101.41 KG,15223.54 KG,443,MV Nusantara Express,"Shenzhen, China",low,1,2026-06-07T17:40:00,CDP-003,yellow,1
f7b9f252-67bc-41a2-bf27-3ceffee8d28d,bill_of_lading,8542.31.00,Integrated circuits / processors,Electronics,False,"USD 5,569.17",5569.17,SO-2025-6288,MSCU7016923,PT Epson Indonesia,Siemens AG,5590.58 KG,6744.8 KG,,MV Asian Spirit,"Antwerp, Belgium",high,0,2026-06-20T11:59:00,CDP-002,green,0
4f8c088c-dc7e-4b40-bd48-391326b9bd68,commercial_invoice,,Laptops / portable computers,Electronics,False,,0,,TCKU3591549,PT Sinar Harapan Nusantara,Hyundai Motor Company,5456.04 KG,6312.62 KG,210,MV Meratus Palembang,"Mumbai, India",low,2,2026-04-16T19:09:00,CDP-001,yellow,1
ea62b23e-8e76-4ae5-87a5-a4fc245f8ec1,packing_list,6204.62.00,Womens trousers of cotton,Textiles,False,"USD 1,749.61",1749.61,,APHU3173176,PT Samsung Electronics Indonesia,Unilever N.V.,4120.55 KG,4739.09 KG,111,,"Yokohama, Japan",high,1,2026-05-31T15:55:00,CDP-002,green,0
fb759030-af73-4ae2-80ca-4db821d539f9,packing_list,4011.10.00,Pneumatic tyres for motor cars,Auto Parts,False,"USD 52,431.18",52431.18,PO-2025-6364,YMLU4711379,PT Wings Food,"Sumitomo Chemical Co., Ltd",662.29 KG,796.01 KG,66,MV Cosco Harmony,"Tianjin, China",high,0,2026-05-19T16:21:00,CDP-003,green,0
f37184f1-0de4-4d83-9566-8752cb500718,bill_of_lading,9403.20.00,Metal furniture,Furniture,False,"USD 15,336.32",15336.32,,,PT Panasonic Manufacturing Indonesia,Caterpillar Inc.,6150.4 KG,7172.55 KG,437,MV Maersk Batam,,medium,2,2026-04-23T08:24:00,CDP-003,yellow,1
ad1bb4cb-ddec-4144-89b6-3a5e0deed27b,bill_of_lading,3004.90.00,Pharmaceutical preparations,Pharma,False,"USD 152,819.99",152819.99,CI-2025-9853,CMAU8582458,PT Jababeka Infrastruktur,,5457.45 KG,5986.05 KG,271,MV Cosco Harmony,"Busan, Korea",high,1,2026-01-25T11:33:00,CDP-003,green,0
5e873c3b-f72f-4735-911e-632ae918e277,packing_list,8504.40.00,Static converters / power supply,Electronics,False,"USD 24,280.73",24280.73,PO-2025-5213,TCKU4277022,PT Indofood Sukses Makmur,CNOOC Limited,16015.3 KG,18687.41 KG,496,MV Sinar Bandung,"Los Angeles, USA",high,0,2026-04-17T22:19:00,CDP-003,green,0
